Center X,Center Y,Speed X,Speed Y
33.0,49.0,0.0,0.0
33.0,49.0,0.0,0.0
33.0,49.0,0.0,0.0
33.0,49.0,0.0,0.0
33.0,49.0,0.0,0.0
33.0,49.0,0.0,0.0
33.0,49.0,0.0,0.0
33.0,49.0,0.0,0.0
33.0,49.0,0.0,0.0
33.0,49.0,0.0,0.0
39.0,48.5,19.190745868762587,-1.599228822396882
33.0,49.0,-19.377500936311133,1.6147917446925941
33.0,49.0,0.0,0.0
33.5,49.0,1.5993203083918863,0.0
33.0,49.0,-1.6221386681537593,0.0
33.0,49.0,0.0,0.0
28.5,41.5,-14.562652431390365,-24.27108738565061
28.5,41.5,0.0,0.0
28.5,41.0,0.0,-1.613292778230985
38.0,47.5,32.70223372822522,22.37521255089094
38.0,44.5,0.0,-10.099264405412292
32.5,21.0,-19.51802101853982,-83.39518071557924
32.0,21.5,-1.606635051047914,1.606635051047914
32.0,21.5,0.0,0.0
32.0,21.5,0.0,0.0
32.5,21.5,1.6263835498494144,0.0
32.0,21.5,-1.6096158270047771,0.0
32.0,21.5,0.0,0.0
32.0,21.5,0.0,0.0
32.0,21.5,0.0,0.0
32.5,21.5,1.6111607925797755,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
32.5,21.5,0.0,0.0
23.5,17.0,-28.8067167028152,-14.4033583514076
24.0,21.0,1.598982808543751,12.791862468350008
23.5,15.5,-1.623148658495596,-17.854635243451558
24.0,21.0,1.6196288892101425,17.815917781311565
24.0,20.5,0.0,-1.6098139797873605
23.5,20.5,-1.6244609238491494,0.0
24.0,20.5,1.6013973292919381,0.0
24.0,21.0,0.0,1.6147869204008864
24.0,20.5,0.0,-1.589599654878485
24.0,20.5,0.0,0.0
24.0,21.0,0.0,1.6160550924136194
23.5,20.5,-1.6027871219786824,-1.6027871219786824
24.0,21.0,1.617552744337865,1.617552744337865
24.0,21.0,0.0,0.0
23.5,20.5,-1.6360603995440604,-1.6360603995440604
24.0,21.0,1.6151520399213848,1.6151520399213848
23.5,20.5,-1.6202794862204744,-1.6202794862204744
24.0,21.0,1.5904025940141922,1.5904025940141922
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
23.5,20.5,-1.7562258509231268,-1.7562258509231268
23.5,20.5,0.0,0.0
24.0,21.0,1.7245603841025643,1.7245603841025643
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,20.5,0.0,-1.6067114657509491
24.0,21.0,0.0,1.6171655716251303
24.0,20.5,0.0,-1.607337384630231
24.0,21.0,0.0,1.6061337598673058
24.0,20.5,0.0,-1.6227912834644524
24.0,21.0,0.0,1.5923908198193
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
24.0,21.0,0.0,0.0
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
Center X,Center Y,Speed X,Speed Y
120.5,31.0,12.161923340251828,0.0
119.5,31.5,-2.7414370159514974,1.3707185079757487
118.5,30.0,-2.605612726614724,-3.9084190899220865
118.0,31.5,-1.259550881875167,3.7786526456255007
118.0,30.5,0.0,-2.852514963260584
117.5,29.5,-1.3473515352993408,-2.6947030705986816
117.0,28.0,-1.4388897126855975,-4.316669138056793
117.0,27.0,0.0,-2.7772417828206195
117.5,27.0,1.5641744633947798,0.0
117.5,27.0,0.0,0.0
117.0,28.0,-1.68459920310604,3.36919840621208
117.0,27.5,0.0,-1.715753925737342
117.5,28.0,1.7386117330160809,1.7386117330160809
117.0,28.5,-1.7021432063203217,1.7021432063203217
117.0,28.5,0.0,0.0
117.0,29.0,0.0,1.8459321743061319
117.0,29.0,0.0,0.0
117.0,29.0,0.0,0.0
117.5,29.5,1.7888292070622944,1.7888292070622944
117.0,30.5,-1.7830206366831889,3.5660412733663778
117.0,30.0,0.0,-1.7494217483226207
117.0,30.0,0.0,0.0
118.0,29.5,3.24924410841275,-1.624622054206375
117.5,30.5,-1.6662292039554765,3.332458407910953
118.0,29.5,1.7571050771545305,-3.514210154309061
117.5,30.0,-1.8338591666992936,1.8338591666992936
118.0,31.0,1.8277858818303632,3.6555717636607263
117.5,30.5,-1.79379226240051,-1.79379226240051
117.5,30.5,0.0,0.0
117.0,30.5,-1.8599854532540274,0.0
117.5,30.0,1.6294037394682392,-1.6294037394682392
114.5,28.5,-10.90983838875661,-5.454919194378305
118.0,30.5,12.68705766394675,7.249747236541
117.5,30.0,-1.8109894863258127,-1.8109894863258127
117.0,29.0,-1.875650549563641,-3.751301099127282
117.0,31.0,0.0,7.019809378959375
117.5,32.0,1.8654762641799723,3.7309525283599445
118.5,33.0,3.2855000726402697,3.2855000726402697
120.5,34.5,7.550191272049857,5.662643454037393
118.5,35.0,-7.621226408117584,1.905306602029396
119.5,35.0,3.482540743991262,0.0
121.0,34.5,5.0370049588525765,-1.6790016529508587
120.0,35.5,-3.254242438872703,3.254242438872703
120.0,36.5,0.0,3.168829910828709
121.0,37.0,3.4330698717301398,1.7165349358650699
120.5,36.0,-1.7261869831986658,-3.4523739663973316
119.5,36.0,-3.4401859330838667,0.0
119.0,36.5,-1.885017801895255,1.885017801895255
119.0,37.5,0.0,3.699229766938487
118.0,44.0,-3.253315299624342,21.146549447558225
116.5,50.0,-4.8046190402388085,19.218476160955234
116.0,52.0,-1.8137829696099583,7.255131878439833
116.0,52.0,0.0,0.0
115.5,54.0,-1.7680139895833502,7.072055958333401
115.0,57.5,-1.877616116663404,13.143312816643826
114.5,61.0,-1.907707350484972,13.353951453394805
114.5,65.0,0.0,13.058718826216069
114.0,68.0,-1.606746491585825,9.64047894951495
114.0,68.5,0.0,1.673847130424633
114.0,71.0,0.0,7.761447906697139
112.5,74.5,-5.470236142655505,12.763884332862846
112.0,79.5,-1.884958637339655,18.84958637339655
111.5,86.0,-1.753075869262821,22.789986300416672
112.0,86.0,1.8554075160457968,0.0
113.5,85.0,4.747779926655098,-3.165186617770065
116.0,85.0,8.490733180173823,0.0
117.0,86.5,3.2116312841609265,4.81744692624139
116.5,86.5,-1.8289671987359337,0.0
117.0,86.0,1.8227930204238383,-1.8227930204238383
117.5,85.0,1.7059881032345892,-3.4119762064691783
117.0,85.5,-1.6863564284501373,1.6863564284501373
117.5,84.5,1.844328087597423,-3.688656175194846
117.5,83.0,0.0,-5.116058869363819
117.0,83.0,-1.8887988733091075,0.0
115.0,84.5,-6.469230053722491,4.851922540291868
114.0,86.5,-3.5832123173196786,7.166424634639357
115.0,87.0,3.6630494477230955,1.8315247238615477
116.5,86.5,5.640980611292967,-1.880326870430989
116.0,86.0,-1.6616463458341393,-1.6616463458341393
115.5,86.0,-1.8376645738495714,0.0
115.0,86.0,-1.4582403176639112,0.0
115.0,85.5,0.0,-1.6927662746833094
113.0,86.5,-6.443868438341555,3.2219342191707776
113.0,87.0,0.0,1.7637965063111418
111.5,90.0,-5.63520396443111,11.27040792886222
113.5,87.0,7.153856799491383,-10.730785199237074
112.0,84.0,-4.913689296462656,-9.827378592925312
109.0,85.5,-9.364865418830204,4.682432709415102
108.5,87.5,-1.8029250006954989,7.2117000027819955
110.5,89.0,7.442964125028761,5.582223093771569
111.0,87.5,1.895714970217647,-5.6871449106529415
112.0,87.0,3.3174895623977356,-1.6587447811988678
112.0,84.5,0.0,-8.665185755886924
113.0,87.0,3.1129651007230246,7.782412751807561
